finalSentID,FinalWord,finalNER,finalPOS,finalTrueLabel
132,present,O,NN,O
132,on,O,IN,O
132,the,O,DT,O
132,host,O,NN,O
132,since,O,IN,O
132,October,O,NNP,O
132,2011,O,-NUM-,O
132,.,O,.,O
133,The,O,DT,O
133,observed,O,VBN,O
133,malicious,O,JJ,O
133,activity,O,NN,O
133,relates,O,NNS,O
133,to,B-relevant_term,TO,O
133,the,O,DT,O
133,modification,O,NN,O
133,of,B-malware.backdoor,IN,O
133,a,O,DT,O
133,file,O,NN,O
133,that,B-malware.backdoor,IN,O
133,controls,O,NNS,O
133,GOM,O,NN,O
133,Player,O,NN,O
133,updates,O,NNS,O
133,",",O,",",O
133,spanning,O,VBG,O
133,the,O,DT,O
133,date,O,NN,O
133,range,O,NN,O
133,27th,O,CD,O
133,December,O,NNP,O
133,2013,O,-NUM-,O
133,to,B-relevant_term,TO,O
133,16th,O,CD,O
133,January,O,NNP,O
133,2014,B-relevant_term,-NUM-,O
133,",",O,",",O
133,during,O,IN,O
133,which,O,WDT,O
133,time,O,NN,O
133,these,O,DT,B-Entity
133,alterations,B-application,NNS,I-Entity
133,are,O,VBP,O
133,reported,O,VBD,O
133,to,B-relevant_term,TO,O
133,have,B-malware.infosteal,VB,O
133,only,O,RB,O
133,manifested,O,VBN,B-Action
133,themselves,O,PRP,B-Entity
133,for,O,IN,B-Modifier
133,visitors,O,NNS,B-Entity
133,on,O,IN,I-Entity
133,certain,O,JJ,I-Entity
133,IP,O,NN,I-Entity
133,ranges,O,NNS,I-Entity
133,",",O,",",O
133,evidence,O,NN,O
133,supporting,O,VBG,O
133,this,O,DT,O
133,claim,B-malware.backdoor,NN,O
133,has,B-malware.backdoor,VBZ,O
133,not,I-malware.backdoor,RB,O
133,yet,O,RB,O
133,been,O,VBN,O
133,made,O,VBN,O
133,public,O,NN,O
133,.,O,.,O
134,The,O,DT,O
134,modified,B-application,VBN,O
134,file,O,NN,O
134,redirected,O,VBN,O
134,the,O,DT,O
134,GOM,O,NN,O
134,Player,O,NN,O
134,update,O,NN,O
134,process,O,NN,O
134,to,B-relevant_term,TO,O
134,another,O,DT,O
134,compromised,O,VBN,O
134,server,O,NN,O
134,(,B-relevant_term,(,O
134,www.fudousankaitori.jp,O,NN,O
134,(,I-relevant_term,(,O
134,203.189.101.35,O,CD,O
134,),O,),O
134,),O,),O
134,",",O,",",O
134,where,O,WRB,O
134,a,O,DT,B-Entity
134,file,O,NN,I-Entity
134,containing,O,VBG,I-Entity
134,both,O,DT,I-Entity
134,the,O,DT,I-Entity
134,legitimate,O,NN,I-Entity
134,update,O,NN,I-Entity
134,and,O,CC,I-Entity
134,the,O,DT,I-Entity
134,malware,O,NN,I-Entity
134,was,O,VBD,B-Action
134,deliver,O,NN,I-Action
134,to,B-relevant_term,TO,B-Modifier
134,the,O,DT,B-Entity
134,victim,O,NN,I-Entity
134,.,O,.,O
135,Deployed,O,VBN,B-Action
135,to,B-relevant_term,TO,B-Modifier
135,the,O,DT,B-Entity
135,system,O,NN,I-Entity
135,via,O,IN,B-Modifier
135,a,O,DT,B-Entity
135,compressed,O,VBN,I-Entity
135,bundle,O,NN,I-Entity
135,containing,O,VBG,I-Entity
135,the,O,DT,I-Entity
135,official,O,NN,I-Entity
135,GOM,O,NN,I-Entity
135,Player,O,NN,I-Entity
135,setup,O,NN,I-Entity
135,binary,O,NN,I-Entity
135,and,O,CC,I-Entity
135,a,O,DT,I-Entity
135,self-extracting,O,NN,I-Entity
135,RAR,O,NN,I-Entity
135,archive,O,JJ,I-Entity
135,containing,O,VBG,I-Entity
135,the,O,DT,I-Entity
135,malicious,O,JJ,I-Entity
135,files,O,NNS,I-Entity
135,",",O,",",O
135,the,O,DT,B-Entity
135,malware,O,NN,I-Entity
135,consists,O,NNS,O
135,of,B-malware.backdoor,IN,O
135,a,O,DT,O
135,number,O,NN,O
135,of,B-malware.backdoor,IN,O
135,individual,O,JJ,O
135,pieces,O,NNS,O
135,.,O,.,O
136,Upon,O,IN,O
136,extraction,O,NN,O
136,from,O,IN,O
136,the,O,DT,O
136,RAR,O,NN,O
136,archive,O,JJ,O
136,",",O,",",O
136,the,O,DT,B-Entity
136,installer,O,NN,I-Entity
136,component,O,NN,I-Entity
136,(,B-relevant_term,(,I-Entity
136,0ae82fd94836815a1e8d284ccb75109d,I-application,CD,I-Entity
136,),O,),I-Entity
136,is,B-relevant_term,VBZ,B-Action
136,automatically,O,RB,I-Action
136,launched,O,VBN,I-Action
136,alongside,O,RB,B-Modifier
136,the,O,DT,B-Entity
136,GOM,O,NN,I-Entity
136,Player,O,NN,I-Entity
136,update,O,NN,I-Entity
136,",",O,",",O
136,distracting,O,VBG,O
136,victims,O,NNS,O
136,from,O,IN,O
136,the,O,DT,O
136,malicious,O,JJ,O
136,activity,O,NN,O
136,taking,B-relevant_term,VBG,O
136,place,O,NN,O
136,.,O,.,O
137,The,O,DT,O
137,installer,O,NN,O
137,component,O,NN,O
137,is,B-relevant_term,VBZ,O
137,referred,I-relevant_term,VBN,O
137,to,B-relevant_term,TO,O
137,by,O,IN,O
137,the,O,DT,O
137,author,O,NN,O
137,as,O,IN,O
137,'miansha,B-application,NNS,O
137,',I-application,'',O
137,which,O,WDT,O
137,",",O,",",O
137,according,O,VBG,O
137,to,B-relevant_term,TO,O
137,an,O,DT,O
137,East,O,NN,O
137,Asia,O,NN,O
137,Cyber,O,NNP,O
137,Threat,O,NN,O
137,Intelligence,O,NN,O
137,Researcher,O,NN,O
137,",",O,",",O
137,is,B-relevant_term,VBZ,O
137,likely,B-relevant_term,JJ,O
137,MiÇŽnshÄ,O,NN,B-Entity
137,(,B-relevant_term,(,I-Entity
137,å…æ€,O,NN,I-Entity
137,),O,),I-Entity
137,",",O,",",O
137,a,O,DT,B-Entity
137,phrase,O,NN,I-Entity
137,commonly,O,RB,I-Entity
137,used,O,VBN,I-Entity
137,by,O,IN,I-Entity
137,People,O,NNS,I-Entity
137,'s,O,POS,I-Entity
137,Republic,O,JJ,I-Entity
137,of,B-malware.backdoor,IN,I-Entity
137,China,O,NNP,I-Entity
137,(,B-relevant_term,(,I-Entity
137,PRC,B-malware.backdoor,NN,I-Entity
137,),O,),I-Entity
137,hackers,O,NNS,I-Entity
137,to,B-relevant_term,TO,O
137,mean,O,NN,B-Action
137,'anti,O,NNS,B-Entity
137,Antivirus,O,NN,I-Entity
137,detection,O,NN,I-Entity
137,',B-application,'',I-Entity
137,or,O,CC,I-Entity
137,'Antivirus,O,NNS,I-Entity
137,avoidance,O,NN,I-Entity
137,',B-application,'',I-Entity
137,",",O,",",O
137,Symantec,O,NN,O
137,have,B-malware.infosteal,VB,O
137,named,O,VBN,O
137,the,O,DT,O
137,detection,O,NN,O
137,for,O,IN,O
137,this,O,DT,O
137,code,B-malware.infosteal,NN,O
137,'Backdoor.Miancha,O,NNS,O
137,',B-application,'',O
137,",",O,",",O
137,where,O,WRB,O
137,MiÇŽnchÃ¡,O,NN,B-Entity
137,(,B-relevant_term,(,I-Entity
137,å…æŸ¥,O,NN,I-Entity
137,",",O,",",I-Entity
137,likely,B-relevant_term,JJ,I-Entity
137,shorthand,B-malware.infosteal,NN,I-Entity
137,for,O,IN,I-Entity
137,å…æ€æŸ¥,O,NN,I-Entity
137,),O,),I-Entity
137,similarly,O,RB,B-Action
137,means,O,NNS,I-Action
137,'Antivirus,O,NNS,B-Entity
137,avoidance,O,NN,I-Entity
137,',B-application,'',I-Entity
137,.,O,.,O
138,The,O,DT,B-Entity
138,installer,O,NN,I-Entity
138,is,B-relevant_term,VBZ,B-Action
138,responsible,B-malware.infosteal,JJ,B-Entity
138,for,O,IN,I-Entity
138,the,O,DT,I-Entity
138,malware,O,NN,I-Entity
138,persistence,O,NN,I-Entity
138,mechanism,O,NN,I-Entity
138,",",O,",",O
138,adding,O,VBG,B-Action
138,entries,O,NNS,B-Entity
138,to,B-relevant_term,TO,B-Modifier
138,the,O,DT,B-Entity
138,registry,B-relevant_term,NN,I-Entity
138,in,O,IN,B-Modifier
138,the,O,DT,B-Entity
138,following,B-malware.ransom,VBG,I-Entity
138,locations,B-malware.backdoor,NNS,I-Entity
138,",",O,",",O
138,depending,O,VBG,O
138,on,O,IN,O
138,Windows,O,NNS,O
138,Version,O,NN,O
138,:,O,:,O
138,The,O,DT,B-Entity
138,installer,O,NN,I-Entity
138,will,O,MD,O
138,also,O,RB,O
138,determine,O,NN,B-Action
138,the,O,DT,B-Entity
138,system,O,NN,I-Entity
138,architecture,O,NN,I-Entity
138,(,B-relevant_term,(,I-Entity
138,-32,O,NN,I-Entity
138,or,O,CC,I-Entity
138,64-bit,O,NN,I-Entity
138,),O,),I-Entity
138,and,O,CC,O
138,then,O,RB,O
138,deobfuscate,O,NN,B-Action
138,the,O,DT,B-Entity
138,relevant,O,NN,I-Entity
138,loader,O,NN,I-Entity
138,DLL,O,NN,I-Entity
138,to,B-relevant_term,TO,I-Entity
138,the,O,DT,I-Entity
138,path,O,NN,I-Entity
138,'C,O,NNS,I-Entity
138,:,O,:,I-Entity
138,\Windows\temp\install.ocx,O,NN,I-Entity
138,',B-application,'',I-Entity
138,",",O,",",O
138,ensuring,O,VBG,B-Action
138,the,O,DT,B-Entity
138,malware,O,NN,I-Entity
138,is,B-relevant_term,VBZ,I-Entity
138,launched,O,VBN,I-Entity
138,on,O,IN,I-Entity
138,system,O,NN,I-Entity
138,start-up,O,NN,I-Entity
138,.,O,.,O
139,The,O,DT,O
139,main,O,JJ,O
139,implant,O,NN,O
139,code,B-malware.infosteal,NN,O
139,is,B-relevant_term,VBZ,O
139,stored,O,VBN,O
139,in,O,IN,O
139,files,O,NNS,O
139,named,O,VBN,O
139,instructions.pdf,O,NN,O
139,and,O,CC,O
139,instructions64.pdf,O,NN,O
139,",",O,",",O
139,not,B-malware.infosteal,RB,O
139,PDF,O,NN,O
139,documents,O,NNS,O
139,but,O,CC,O
139,instead,O,RB,O
139,DLLs,O,NN,B-Entity
139,obfuscated,O,VBN,B-Action
139,with,O,IN,B-Modifier
139,a,O,DT,B-Entity
139,one-byte,O,NN,I-Entity
139,XOR,O,NN,I-Entity
139,with,O,IN,I-Entity
139,0x14,O,CD,I-Entity
139,",",O,",",O
139,similar,O,JJ,O
139,to,B-relevant_term,TO,O
139,the,O,DT,O
139,malware,O,NN,O
139,loader,O,NN,O
139,DLLs,O,NN,O
139,.,O,.,O
140,The,O,DT,B-Entity
140,loader,O,NN,I-Entity
140,",",O,",",O
140,referred,O,VBN,O
140,to,B-relevant_term,TO,O
140,by,O,IN,O
140,the,O,DT,O
140,malware,O,NN,O
140,author,O,NN,O
140,as,O,IN,O
140,å£³,O,NN,O
140,(,B-relevant_term,(,O
140,shell,O,NN,O
140,),O,),O
140,",",O,",",O
140,reads,O,NNS,B-Action
140,and,O,CC,O
140,deobfuscates,O,NNS,B-Action
140,the,O,DT,B-Entity
140,main,B-application,JJ,I-Entity
140,implant,O,NN,I-Entity
140,code,B-malware.infosteal,NN,I-Entity
140,which,O,WDT,O
140,then,O,RB,O
140,communicates,O,NNS,B-Action
140,with,O,IN,B-Modifier
140,the,O,DT,B-Entity
140,attacker-controlled,O,JJ,I-Entity
140,server,O,NN,I-Entity
140,at,O,IN,I-Entity
140,testqweasd.tk,O,NN,I-Entity
140,(,B-relevant_term,(,I-Entity
140,211.43.220.89,O,CD,I-Entity
140,),O,),I-Entity
140,on,O,IN,B-Modifier
140,TCP,O,NN,B-Entity
140,port,B-malware.backdoor,NN,I-Entity
140,443,I-malware.backdoor,-NUM-,I-Entity
140,.,O,.,O
141,The,O,DT,O
141,main,O,JJ,O
141,implant,O,NN,O
141,code,B-malware.infosteal,NN,O
141,is,B-relevant_term,VBZ,O
141,referred,I-relevant_term,VBN,O
141,to,B-relevant_term,TO,O
141,as,O,IN,O
141,ç™½åŠ,O,NN,B-Entity
141,é»‘,O,NN,I-Entity
141,(,B-relevant_term,(,I-Entity
141,'Black,O,NN,I-Entity
141,on,O,IN,I-Entity
141,White,O,NNP,I-Entity
141,',B-application,'',I-Entity
141,),O,),O
141,",",O,",",B-Entity
141,a,O,DT,I-Entity
141,term,O,NN,I-Entity
141,used,O,VBN,I-Entity
141,the,O,DT,I-Entity
141,PRC,B-malware.backdoor,NN,I-Entity
141,hacking,O,VBG,I-Entity
141,community,O,NN,I-Entity
141,to,B-relevant_term,TO,O
141,denote,O,NN,B-Action
141,the,O,DT,B-Entity
141,act,B-malware.backdoor,NN,I-Entity
141,of,B-malware.backdoor,IN,I-Entity
141,Antivirus,O,NN,I-Entity
141,avoidance,O,NN,I-Entity
141,through,O,IN,I-Entity
141,the,O,DT,I-Entity
141,loading,O,VBG,I-Entity
141,of,B-malware.backdoor,IN,I-Entity
141,malicious,O,JJ,I-Entity
141,'black,B-application,NN,I-Entity
141,',I-application,'',I-Entity
141,code,B-malware.infosteal,NN,I-Entity
141,via,O,IN,I-Entity
141,non-malicious,O,JJ,I-Entity
141,or,O,CC,I-Entity
141,trusted,O,VBN,I-Entity
141,'white,O,NNS,I-Entity
141,',B-application,'',I-Entity
141,code,B-malware.infosteal,NN,I-Entity
141,.,O,.,O
142,This,O,DT,O
142,is,B-relevant_term,VBZ,O
142,a,O,DT,O
142,practice,O,NN,O
142,recently,O,RB,O
142,illustrated,O,VBN,O
142,through,O,IN,O
142,the,O,DT,O
142,deployment,O,NN,O
142,of,B-malware.backdoor,IN,O
142,the,O,DT,O
142,PlugX,O,NN,O
142,trojan,O,NN,O
142,",",O,",",O
142,utilising,B-relevant_term,VBG,O
142,DLL,O,NN,B-Entity
142,load,O,NN,I-Entity
142,order,O,NN,I-Entity
142,hijacking,B-malware.infosteal,VBG,B-Action
142,alongside,O,RB,B-Modifier
142,a,O,DT,B-Entity
142,signed,B-malware.backdoor,VBN,I-Entity
142,(,B-relevant_term,(,I-Entity
142,trusted,O,VBN,I-Entity
142,),O,),I-Entity
142,executable,O,JJ,I-Entity
142,.,O,.,O
143,This,O,DT,O
143,specific,O,JJ,O
143,variant,O,NN,O
143,shows,O,NNS,O
143,similarities,O,NNS,O
143,to,B-relevant_term,TO,O
143,that,B-malware.backdoor,IN,O
143,used,O,VBN,O
143,during,O,IN,O
143,the,O,DT,O
143,VOHO,O,NN,O
143,campaign,O,NN,O
143,",",O,",",O
143,where,O,WRB,O
143,Gh0st,O,NN,B-Entity
143,RAT,O,NN,I-Entity
143,was,O,VBD,B-Action
143,spread,B-malware.infosteal,NN,I-Action
143,via,O,IN,B-Modifier
143,watering,O,VBG,B-Entity
143,hole,O,NN,I-Entity
143,attacks,O,NNS,I-Entity
143,utilising,B-relevant_term,VBG,I-Entity
143,vulnerable,O,JJ,I-Entity
143,websites,O,NNS,I-Entity
143,belonging,O,NN,I-Entity
143,to,B-relevant_term,TO,I-Entity
143,financial,O,JJ,I-Entity
143,services,B-malware.backdoor,NNS,I-Entity
143,and,O,CC,I-Entity
143,technology,O,NN,I-Entity
143,companies,O,NNS,I-Entity
143,.,O,.,O
144,In,O,IN,O
144,addition,O,NN,O
144,to,B-relevant_term,TO,O
144,delivering,O,VBG,B-Action
144,system-specific,O,NN,B-Entity
144,details,O,NNS,I-Entity
144,back,O,RB,B-Modifier
144,to,B-relevant_term,TO,I-Modifier
144,the,O,DT,B-Entity
144,attacker,O,NN,I-Entity
144,",",O,",",O
144,Gh0st,O,NN,B-Entity
144,RAT,O,NN,I-Entity
144,provides,O,VBZ,O
144,the,O,DT,O
144,capability,O,NN,O
144,to,B-relevant_term,TO,O
144,deploy,O,NN,B-Action
144,additional,B-malware.backdoor,JJ,B-Entity
144,malware,O,NN,I-Entity
144,",",O,",",O
144,enabling,O,VBG,O
144,the,O,DT,O
144,harvesting,O,VBG,B-Action
144,of,B-malware.backdoor,IN,O
144,sensitive,O,JJ,B-Entity
144,data,O,NNS,I-Entity
144,and,O,CC,O
144,enabling,O,VBG,B-Action
144,the,O,DT,B-Entity
144,further,B-relevant_term,RB,I-Entity
144,propagation,I-relevant_term,NN,I-Entity
144,throughout,O,IN,I-Entity
144,the,O,DT,I-Entity
144,infected,O,VBN,I-Entity
144,network,O,NN,I-Entity
144,.,O,.,O
145,â€¢,O,NN,O
145,The,O,DT,B-Entity
145,threat,O,NN,I-Entity
145,actors,O,NNS,I-Entity
145,utilized,O,JJ,B-Action
145,a,O,DT,B-Entity
145,hosting,O,VBG,I-Entity
145,provider,B-relevant_term,NN,I-Entity
145,that,B-malware.backdoor,IN,I-Entity
145,is,B-relevant_term,VBZ,I-Entity
145,a,O,DT,I-Entity
145,Pakistani-based,O,JJ,I-Entity
145,company,O,NN,I-Entity
145,with,O,IN,I-Entity
145,subleased,O,VBN,I-Entity
145,VPS,O,NN,I-Entity
145,space,O,NN,I-Entity
145,within,O,IN,I-Entity
145,the,O,DT,I-Entity
145,U.S.,O,NNP,I-Entity
145,for,O,IN,B-Modifier
145,command,O,NN,B-Entity
145,and,O,CC,I-Entity
145,control,O,NN,I-Entity
145,(,B-relevant_term,(,I-Entity
145,C2,I-relevant_term,NN,I-Entity
145,),O,),I-Entity
145,.,O,.,O
146,â€¢,O,NN,O
146,The,O,DT,B-Entity
146,customized,O,VBN,I-Entity
146,malware,O,NN,I-Entity
146,(,B-relevant_term,(,I-Entity
146,BITTERBUG,O,NN,I-Entity
146,),O,),I-Entity
146,used,O,VBN,I-Entity
146,by,O,IN,I-Entity
146,these,O,DT,I-Entity
146,threat,O,NN,I-Entity
146,actors,O,NNS,I-Entity
146,has,B-malware.backdoor,VBZ,O
146,only,O,RB,O
146,been,O,VBN,O
146,observed,O,VBN,O
146,hosted,O,VBN,B-Action
146,on,O,IN,B-Modifier
146,and,O,CC,O
146,communicating,O,VBG,B-Action
146,with,O,IN,B-Modifier
146,two,O,CD,B-Entity
146,IP,O,NN,I-Entity
146,addresses,O,NNS,I-Entity
146,operated,O,VBN,I-Entity
146,by,O,IN,I-Entity
146,a,O,DT,I-Entity
146,Pakistan-based,O,JJ,I-Entity
146,hosting,O,VBG,I-Entity
146,provider,B-relevant_term,NN,I-Entity
146,.,O,.,O
147,To,O,TO,O
147,our,O,PRP$,O
147,knowledge,O,NN,O
147,this,O,DT,B-Entity
147,customized,O,VBN,I-Entity
147,malware,O,NN,I-Entity
147,has,B-malware.backdoor,VBZ,O
147,only,O,RB,O
147,ever,O,RB,O
147,been,O,VBN,O
147,observed,O,VBN,O
147,hosted,O,VBN,B-Action
147,on,O,IN,B-Modifier
147,and,O,CC,O
147,communicating,O,VBG,B-Action
147,with,O,IN,B-Modifier
147,two,O,CD,B-Entity
147,command,O,NN,I-Entity
147,and,O,CC,I-Entity
147,control,O,NN,I-Entity
147,nodes,O,NNS,I-Entity
147,:,O,:,I-Entity
147,199.91.173.43,O,CD,I-Entity
147,and,O,CC,I-Entity
147,199.91.173.45,O,CD,I-Entity
147,.,O,.,O
148,The,O,DT,O
148,following,B-malware.infosteal,VBG,O
148,is,B-relevant_term,VBZ,O
148,a,O,DT,O
148,summary,O,NN,O
148,of,B-malware.backdoor,IN,O
148,the,O,DT,O
148,relationships,O,NNS,O
148,between,B-malware.infosteal,IN,O
148,the,O,DT,O
148,hosting,O,VBG,O
148,organizations,O,NNS,O
148,and,O,CC,O
148,Tranchulas,O,NNS,O
148,:,O,:,O
148,â€¢,O,NN,O
148,VPNSOC,O,NN,B-Entity
148,IP,O,NN,I-Entity
148,space,O,NN,I-Entity
148,was,O,VBD,B-Action
148,used,O,VBN,I-Action
148,as,O,IN,B-Modifier
148,command,O,NN,B-Entity
148,and,O,CC,I-Entity
148,control,O,NN,I-Entity
148,nodes,O,NNS,I-Entity
148,for,O,IN,B-Modifier
148,attackers,O,NNS,B-Entity
148,using,B-malware.drop,VBG,I-Entity
148,variants,O,NNS,I-Entity
148,of,O,IN,I-Entity
148,the,O,DT,I-Entity
148,BITTERBUG,O,NN,I-Entity
148,malware,O,NN,I-Entity
148,that,B-malware.backdoor,IN,I-Entity
148,contained,O,VBN,I-Entity
148,build,O,NN,I-Entity
148,strings,O,NNS,I-Entity
148,that,B-malware.backdoor,IN,I-Entity
148,referenced,O,VBN,I-Entity
148,'',O,'',I-Entity
148,Tranchulas,O,NNS,I-Entity
148,'',O,'',I-Entity
148,and,O,CC,I-Entity
148,a,O,DT,I-Entity
148,Tranchulas,O,NNS,I-Entity
148,employee,O,NN,I-Entity
148,.,O,.,O
149,While,O,IN,O
149,the,O,DT,O
149,author,O,NN,O
149,field,B-malware.backdoor,NN,O
149,of,B-malware.backdoor,IN,O
149,'',O,'',O
149,hp,O,NN,O
149,'',O,'',O
149,does,O,VBZ,O
149,n't,O,RB,O
149,conclusively,O,RB,O
149,prove,O,NN,O
149,a,O,DT,O
149,relationship,O,NN,O
149,",",O,",",O
149,it,O,PRP,O
149,contributes,O,NNS,O
149,to,B-relevant_term,TO,O
149,the,O,DT,O
149,body,O,NN,O
149,of,B-malware.backdoor,IN,O
149,circumstantial,O,NN,O
149,evidence,O,NN,O
149,which,O,WDT,O
149,links,O,NNS,O
149,properties,B-malware.drop,NNS,O
149,of,O,IN,O
149,the,O,DT,O
149,official,O,NN,O
149,Tranchulas,O,NNS,O
149,response,O,NN,O
149,to,B-relevant_term,TO,O
149,the,O,DT,O
149,properties,I-malware.ransom,NNS,O
149,of,O,IN,O
149,decoy,O,NN,B-Entity
149,documents,O,NNS,I-Entity
149,that,B-malware.backdoor,IN,O
149,were,O,VBD,B-Action
149,used,O,VBN,I-Action
149,in,O,IN,B-Modifier
149,conjunction,O,NN,I-Modifier
149,with,O,IN,I-Modifier
149,BITTERBUG,O,NN,B-Entity
149,targeting,O,VBG,I-Entity
149,campaigns,B-malware.drop,NNS,I-Entity
149,.,O,.,O
150,FireEye,O,NN,B-Entity
150,analyzed,O,VBN,O
150,the,O,DT,O
150,malware,O,NN,O
150,",",O,",",O
150,which,O,WDT,O
150,they,O,PRP,O
150,call,O,NN,O
150,BITTERBUG,O,NN,O
150,",",O,",",O
150,and,O,CC,O
150,determined,O,VBN,B-Action
150,it,O,PRP,B-Entity
150,to,B-relevant_term,TO,B-Modifier
150,be,O,VB,B-Entity
150,a,O,DT,I-Entity
150,custom,B-relevant_term,NN,I-Entity
150,backdoor,O,NN,I-Entity
150,.,O,.,O
151,The,O,DT,B-Entity
151,backdoor,O,NN,I-Entity
151,relies,O,NNS,B-Action
151,on,O,IN,B-Modifier
151,various,O,JJ,B-Entity
151,support,O,NN,I-Entity
151,components,O,NNS,I-Entity
151,",",O,",",I-Entity
151,including,O,VBG,I-Entity
151,the,O,DT,I-Entity
151,non-malicious,O,JJ,I-Entity
151,",",O,",",I-Entity
151,publically,O,RB,I-Entity
151,available,O,JJ,I-Entity
151,Libcurl,O,NN,I-Entity
151,for,O,IN,B-Modifier
151,installation,O,NN,B-Entity
151,",",O,",",I-Entity
151,launch,O,NN,I-Entity
151,",",O,",",I-Entity
151,and,O,CC,I-Entity
151,communications,O,NNS,I-Entity
151,.,O,.,O
152,In,O,IN,O
152,some,O,DT,O
152,variants,O,NNS,O
152,",",O,",",O
152,BITTERBUG,O,NN,B-Entity
152,has,B-malware.backdoor,VBZ,O
152,the,O,DT,O
152,ability,O,NN,O
152,to,B-relevant_term,TO,O
152,automatically,O,RB,O
152,target,O,NN,B-Action
152,and,O,CC,I-Action
152,exfiltrate,O,NN,I-Action
152,files,O,NNS,B-Entity
152,with,O,IN,I-Entity
152,extensions,O,NNS,I-Entity
152,such,O,JJ,I-Entity
152,as,O,IN,I-Entity
152,.doc,O,NN,I-Entity
152,",",O,",",I-Entity
152,.xls,O,NN,I-Entity
152,",",O,",",I-Entity
152,.pdf,O,NN,I-Entity
152,",",O,",",I-Entity
152,.ppt,O,NN,I-Entity
152,",",O,",",I-Entity
152,.egm,O,NN,I-Entity
152,",",O,",",I-Entity
152,and,O,CC,I-Entity
152,.xml,O,NN,I-Entity
152,One,O,CD,B-Entity
152,of,O,IN,I-Entity
152,these,O,DT,I-Entity
152,samples,O,NNS,I-Entity
152,was,O,VBD,O
152,probably,O,RB,O
152,used,O,VBN,O
152,in,O,IN,O
152,attacks,O,NNS,O
152,in,O,IN,O
152,late,O,RB,O
152,summer,O,NN,O
152,2013,O,-NUM-,O
152,",",O,",",O
152,using,B-malware.drop,VBG,B-Action
152,a,O,DT,B-Entity
152,'',O,'',I-Entity
152,leaked,O,VBN,I-Entity
152,report,O,NN,I-Entity
152,'',O,'',I-Entity
152,lure,O,NN,I-Entity
152,which,O,WDT,I-Entity
152,contained,O,VBN,I-Entity
152,a,O,DT,I-Entity
152,decoy,O,NN,I-Entity
152,document,O,NN,I-Entity
152,related,B-malware.backdoor,JJ,I-Entity
152,to,B-relevant_term,TO,I-Entity
152,Pakistan,O,NN,I-Entity
152,'s,O,POS,I-Entity
152,alleged,O,VBN,I-Entity
152,inability,O,NN,I-Entity
152,to,B-relevant_term,TO,I-Entity
152,locate,O,NN,I-Entity
152,Osama,O,NN,I-Entity
152,Bin,O,NN,I-Entity
152,Laden,O,NNP,I-Entity
152,.,O,.,O
153,Interestingly,O,RB,O
153,",",O,",",O
153,the,O,DT,O
153,samples,O,NNS,O
153,compiled,O,VBN,O
153,following,B-malware.drop,VBG,O
153,the,O,DT,O
153,blog,O,NN,O
153,publication,B-application,NN,O
153,used,O,VBN,O
153,entirely,O,RB,O
153,new,O,JJ,O
153,and,O,CC,O
153,generic,O,NN,O
153,debug,O,NN,O
153,paths,O,NNS,O
153,(,B-relevant_term,(,O
153,Figure,O,NN,O
153,11,O,-NUM-,O
153,),O,),O
153,as,O,IN,O
153,well,O,RB,O
153,as,O,IN,O
153,a,O,DT,B-Entity
153,compilation,O,NN,I-Entity
153,tactic,O,JJ,I-Entity
153,to,B-relevant_term,TO,O
153,conceal,O,NN,B-Action
153,the,O,DT,B-Entity
153,C2,O,NN,I-Entity
153,address,O,NN,I-Entity
153,from,O,IN,I-Entity
153,static,O,JJ,I-Entity
153,analysis,O,NN,I-Entity
153,.,O,.,O
154,Between,O,NN,O
154,December,O,NNP,O
154,2013,O,-NUM-,O
154,and,O,CC,O
154,late,O,RB,O
154,March,O,NNP,O
154,2014,B-relevant_term,-NUM-,O
154,",",O,",",O
154,we,O,PRP,O
154,observed,O,VBN,O
154,several,O,JJ,B-Entity
154,new,O,JJ,I-Entity
154,lures,O,NNS,I-Entity
154,used,O,VBN,B-Action
154,in,O,IN,B-Modifier
154,BITTERBUG,O,NN,B-Entity
154,self-extracting,O,NN,I-Entity
154,RAR,O,NN,I-Entity
154,(,B-relevant_term,(,I-Entity
154,SFXRAR,O,NN,I-Entity
154,),O,),I-Entity
154,files,O,NNS,I-Entity
154,.,O,.,O
155,One,O,CD,B-Entity
155,from,O,IN,I-Entity
155,December,O,NNP,I-Entity
155,contained,O,VBN,O
155,several,O,JJ,O
155,BITTERBUG,O,NN,O
155,variants,O,NNS,O
155,and,O,CC,O
155,used,O,VBN,B-Action
155,a,O,DT,B-Entity
155,decoy,O,NN,I-Entity
155,PDF,O,NN,I-Entity
155,document,O,NN,I-Entity
155,(,B-relevant_term,(,I-Entity
155,Figure,O,NN,I-Entity
155,12,B-malware.infosteal,-NUM-,I-Entity
155,),O,),I-Entity
155,related,O,JJ,I-Entity
155,to,B-relevant_term,TO,I-Entity
155,the,O,DT,I-Entity
155,December,O,NNP,I-Entity
155,arrest,O,NN,I-Entity
155,of,B-malware.backdoor,IN,I-Entity
155,Devyani,O,NN,I-Entity
155,Khobragade,O,VB,I-Entity
155,",",O,",",I-Entity
155,an,O,DT,I-Entity
155,Indian,O,JJ,I-Entity
155,diplomat,O,NN,I-Entity
155,in,O,IN,I-Entity
155,the,O,DT,I-Entity
155,United,O,NNP,I-Entity
155,States,O,NNS,I-Entity
155,.,O,.,O
